   1.5761720e+03   1.5678500e+03  -2.0214312e+01   2.0117968e+00   2.2592902e+00   2.2594881e+00   2.2581289e+00   1.0258589e+02   1.0511014e+02   3.6981997e+02
   1.5761215e+03   1.5679000e+03  -2.0214314e+01   2.0117968e+00   2.2592914e+00   2.2594868e+00   2.2581289e+00   1.0260129e+02   1.0509490e+02   3.6981997e+02
   1.5760710e+03   1.5679500e+03  -2.0214315e+01   2.0117967e+00   2.2592926e+00   2.2594856e+00   2.2581289e+00   1.0261659e+02   1.0507971e+02   3.6981997e+02
   1.5760205e+03   1.5680000e+03  -2.0214317e+01   2.0117967e+00   2.2592938e+00   2.2594844e+00   2.2581289e+00   1.0263194e+02   1.0506458e+02   3.6981997e+02
   1.5759700e+03   1.5680500e+03  -2.0214318e+01   2.0117967e+00   2.2592949e+00   2.2594832e+00   2.2581289e+00   1.0264725e+02   1.0504950e+02   3.6981997e+02
   1.5759194e+03   1.5681000e+03  -2.0214320e+01   2.0117966e+00   2.2592961e+00   2.2594820e+00   2.2581289e+00   1.0266262e+02   1.0503428e+02   3.6981997e+02
   1.5758690e+03   1.5681500e+03  -2.0214321e+01   2.0117966e+00   2.2592973e+00   2.2594808e+00   2.2581289e+00   1.0267789e+02   1.0501905e+02   3.6981997e+02
   1.5758185e+03   1.5682000e+03  -2.0214323e+01   2.0117966e+00   2.2592985e+00   2.2594796e+00   2.2581289e+00   1.0269321e+02   1.0500408e+02   3.6981997e+02
   1.5757680e+03   1.5682500e+03  -2.0214324e+01   2.0117966e+00   2.2592997e+00   2.2594784e+00   2.2581289e+00   1.0270859e+02   1.0498882e+02   3.6981997e+02
   1.5757175e+03   1.5683000e+03  -2.0214326e+01   2.0117965e+00   2.2593008e+00   2.2594772e+00   2.2581289e+00   1.0272388e+02   1.0497365e+02   3.6981997e+02
   1.5756670e+03   1.5683500e+03  -2.0214327e+01   2.0117965e+00   2.2593020e+00   2.2594760e+00   2.2581289e+00   1.0273912e+02   1.0495849e+02   3.6981997e+02
   1.5756166e+03   1.5684000e+03  -2.0214329e+01   2.0117965e+00   2.2593032e+00   2.2594748e+00   2.2581289e+00   1.0275457e+02   1.0494339e+02   3.6981997e+02
   1.5755661e+03   1.5684500e+03  -2.0214330e+01   2.0117964e+00   2.2593044e+00   2.2594736e+00   2.2581289e+00   1.0276982e+02   1.0492818e+02   3.6981997e+02
   1.5755157e+03   1.5685000e+03  -2.0214332e+01   2.0117964e+00   2.2593056e+00   2.2594724e+00   2.2581289e+00   1.0278513e+02   1.0491298e+02   3.6981997e+02
   1.5754652e+03   1.5685500e+03  -2.0214333e+01   2.0117964e+00   2.2593068e+00   2.2594712e+00   2.2581289e+00   1.0280044e+02   1.0489778e+02   3.6981997e+02
   1.5754148e+03   1.5686000e+03  -2.0214334e+01   2.0117964e+00   2.2593079e+00   2.2594699e+00   2.2581289e+00   1.0281576e+02   1.0488274e+02   3.6981997e+02
   1.5753643e+03   1.5686500e+03  -2.0214336e+01   2.0117963e+00   2.2593091e+00   2.2594687e+00   2.2581289e+00   1.0283109e+02   1.0486764e+02   3.6981997e+02
   1.5753139e+03   1.5687000e+03  -2.0214337e+01   2.0117963e+00   2.2593103e+00   2.2594675e+00   2.2581289e+00   1.0284632e+02   1.0485235e+02   3.6981997e+02
   1.5752635e+03   1.5687500e+03  -2.0214338e+01   2.0117963e+00   2.2593115e+00   2.2594663e+00   2.2581289e+00   1.0286155e+02   1.0483732e+02   3.6981997e+02
   1.5752131e+03   1.5688000e+03  -2.0214340e+01   2.0117962e+00   2.2593127e+00   2.2594651e+00   2.2581289e+00   1.0287694e+02   1.0482204e+02   3.6981997e+02
   1.5751627e+03   1.5688500e+03  -2.0214341e+01   2.0117962e+00   2.2593138e+00   2.2594639e+00   2.2581289e+00   1.0289229e+02   1.0480691e+02   3.6981997e+02
   1.5751123e+03   1.5689000e+03  -2.0214342e+01   2.0117962e+00   2.2593150e+00   2.2594627e+00   2.2581289e+00   1.0290744e+02   1.0479178e+02   3.6981997e+02
   1.5750619e+03   1.5689500e+03  -2.0214343e+01   2.0117962e+00   2.2593162e+00   2.2594615e+00   2.2581289e+00   1.0292285e+02   1.0477655e+02   3.6981997e+02
   1.5750115e+03   1.5690000e+03  -2.0214344e+01   2.0117962e+00   2.2593174e+00   2.2594603e+00   2.2581289e+00   1.0293801e+02   1.0476143e+02   3.6981997e+02
   1.5749611e+03   1.5690500e+03  -2.0214346e+01   2.0117961e+00   2.2593186e+00   2.2594591e+00   2.2581289e+00   1.0295343e+02   1.0474636e+02   3.6981997e+02
   1.5749107e+03   1.5691000e+03  -2.0214347e+01   2.0117961e+00   2.2593198e+00   2.2594579e+00   2.2581289e+00   1.0296870e+02   1.0473105e+02   3.6981997e+02
   1.5748604e+03   1.5691500e+03  -2.0214348e+01   2.0117961e+00   2.2593209e+00   2.2594567e+00   2.2581289e+00   1.0298393e+02   1.0471594e+02   3.6981997e+02
   1.5748100e+03   1.5692000e+03  -2.0214349e+01   2.0117961e+00   2.2593221e+00   2.2594555e+00   2.2581289e+00   1.0299932e+02   1.0470088e+02   3.6981997e+02
   1.5747597e+03   1.5692500e+03  -2.0214350e+01   2.0117960e+00   2.2593233e+00   2.2594543e+00   2.2581289e+00   1.0301451e+02   1.0468567e+02   3.6981997e+02
   1.5747093e+03   1.5693000e+03  -2.0214351e+01   2.0117960e+00   2.2593245e+00   2.2594531e+00   2.2581289e+00   1.0302985e+02   1.0467047e+02   3.6981997e+02
   1.5746590e+03   1.5693500e+03  -2.0214352e+01   2.0117960e+00   2.2593257e+00   2.2594519e+00   2.2581289e+00   1.0304505e+02   1.0465527e+02   3.6981997e+02
   1.5746086e+03   1.5694000e+03  -2.0214353e+01   2.0117960e+00   2.2593269e+00   2.2594507e+00   2.2581289e+00   1.0306031e+02   1.0464012e+02   3.6981997e+02
   1.5745583e+03   1.5694500e+03  -2.0214354e+01   2.0117960e+00   2.2593280e+00   2.2594495e+00   2.2581289e+00   1.0307562e+02   1.0462498e+02   3.6981997e+02
   1.5745080e+03   1.5695000e+03  -2.0214355e+01   2.0117959e+00   2.2593292e+00   2.2594483e+00   2.2581289e+00   1.0309089e+02   1.0460979e+02   3.6981997e+02
   1.5744577e+03   1.5695500e+03  -2.0214356e+01   2.0117959e+00   2.2593304e+00   2.2594471e+00   2.2581289e+00   1.0310611e+02   1.0459475e+02   3.6981997e+02
